Judul,Berita,Topik
"Kemungkinan Krisis dan Resesi Menguat, Jokowi: Kita Harus Waspada"," Ia menyebut, situasi geopolitik makin tidak baik dan dampak perubahan iklim semakin nyata. Potensi krisis dan potensi resesi pun semakin menguat
 ""Kita rasakan semuanya dan potensi krisis dan potensi resesi tidak semakin mereda tapi semakin menguat, sehingga saya ingin ingatkan kepada semuanya kita harus terus waspada. Hati-hati, waspada,"" kata Jokowi dalam acara penyerahan Daftar Isian Pelaksanaan Anggaran (DIPA) dan Buku Daftar Alokasi Transfer ke Daerah (TKD) Tahun Anggaran 2024 di Istana Negara, Jakarta Pusat, Rabu (29/11/2023).
Karena situasi global tak menentu, ia mengingatkan pada menteri dan kepala desa sebagai pelaksana anggaran untuk menggunakan anggaran secara disiplin dan teliti, serta tepat sasaran.
 Mantan Gubernur DKI Jakarta ini mengedepankan transparansi dan akuntabilitas.
 ""Jangan membuka celah sedikit pun untuk penyalahgunaan anggaran, berkaitan dengan korupsi apalagi, tutup celah itu,"" ucap Jokowi.
 Kemudian, Jokowi meminta anggaran yang sudah tersalur dieksekusi segera pada awal tahun agar tidak hanya menumpuk di akhir tahun. 
 Ia mengatakan, realisasi anggaran sejak awal tahun menjadi keinginannya sejak menjabat sebagai presiden.
Sebab, setiap tahun, anggaran kerap baru direalisasi di akhir tahun sehingga tidak tepat sasaran.
 Dia lantas menyoroti realisasi anggaran belanja pemerintah daerah dan pemerintah pusat yang belum sempurna di penghujung tahun 2023.
Padahal, anggaran tahun 2023 akan berakhir sekitar 3 minggu lagi. 
 Jokowi menyampaikan, informasi ini diterimanya dari Menteri Dalam Negeri (Mendagri) Tito Karnavian
 Berdasarkan informasi itu, anggaran pemerintah daerah baru terealisasi sekitar 64 persen, sementara realisasi anggaran pemerintah pusat sekitar 74 persen. 
""Tadi saya minta informasi ke Mendagri, berapa sih realisasi sampai saat ini? Baru 64 persen daerah. Pusat juga 74 (persen). Ini sudah tinggal tiga minggu, masih 64, sama 74,"" ujar Jokowi.
 Adapun dalam acara penyerahan DIPA dan buku daftar alokasi TKD, hadir Menteri Keuangan Sri Mulyani Indrawati, Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Muhadjir Effendy, Menteri PANRB Abdullah Azwar Anas, Menteri Pertahanan Prabowo Subianto, Menteri Koordinator Bidang Perekonomian Airlangga Hartarto, dan Menteri Hukum dan HAM Yasonna Laoly.
 Lalu, Menteri PPN/Kepala Bappenas Suharso Monoarfa, Menteri Pemuda dan Olahraga Dito Ariotedjo, Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono, Menteri Agama Yaqut Cholil Qoumas, Kepala Staf Presiden Moeldoko, Menteri Kesehatan Budi Gunadi Sadikin, dan Menteri Parekraf Sandiaga Uno, Pj Gubernur DKI Jakarta Heru Budi Hartono, dan Menteri PUPR Basuki Hadimuljono. 
 Kemudian, Menteri Pendidikan Kebudayaan Riset dan Teknologi Nadiem Makarim, Menteri Komunikasi dan Informatika Budi Arie, dan Menteri Pemberdayaan Perempuan dan Perlindungan Anak Bintang Puspayoga, Kapolri Jenderal Listyo Sigit Prabowo, Menaker Ida Fauziyah, Panglima TNI Agus Subiyanto, Menteri ATR Jadi Tjahjanto, serta lainnya.














",NEWS
"Kelahiran Bayi Delilah Tambah Populasi Badak Sumatera, Spesies yang Hanya Ada di Indonesia","KOMPAS.com - Seekor badak sumatera lahir dari induk bernama Delilah di Suaka Rhino Sumatera Taman Nasional Way Kambas (SRS TNWK) Lampung, pada Sabtu (25/11/2023).
Kelahiran bayi dari induk Delilah dan pejantan Harapan ini menarik perhatian media internasional lantaran menambah populasi hewan yang hanya hidup di Indonesia.
""Anak badak sumatera yang lahir di Indonesia menambah jumlah spesies terancam punah yang jumlahnya kurang dari 50 ekor,"" tulis kantor berita nirlaba Amerika, AP News, Selasa (28/11/2023).

Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya mengungkapkan, anak pertama Delilah merupakan kelahiran kelima di SRS TNWK, serta kelahiran badak sumatera kedua pada 2023.
""Hal ini semakin menegaskan komitmen pemerintah Indonesia dalam melakukan upaya konservasi badak, khususnya badak sumatera,"" ujar Siti dalam keterangan resmi, Minggu (26/11/2023).
Delilah, nama pemberian dari Presiden Joko Widodo, adalah seekor badak sumatera betina berumur 7 tahun.
Betina ini merupakan kelahiran kedua dari perkawinan badak Ratu dan Andalas di SRS TNWK pada 2016.
Sedangkan si jantan, Harapan, lahir dari perkawinan ketiga badak bernama Emi dan Ipuh di Kebun Binatang Cincinnati, Ohio, Amerika Serikat pada 2007.
Mendiami SRS TNWK sejak 2015, Harapan menjadi badak sumatera terakhir yang dipulangkan ke Tanah Air.
Dengan demikian, setelah Harapan, tidak ada lagi populasi badak sumatera di negara lain kecuali Indonesia.
KOMPAS.COM/DOK. KLHK Bayi badak sumatera yang lahir di SRS TNWK, Sabtu (25/11/2023).
Proses melahirkan anak Delilah berlangsung pada 25 November 2023 sekitar pukul 04.00 WIB, tepatnya pada hari kehamilan ke-460, 10 hari lebih cepat dari waktu perkiraan.
Berita menggembirakan ini pun baru diketahui pada pukul 08.19 WIB, saat penjaga satwa SRS TNWK menemukan Delilah dan bayinya di hutan.
Plt Kepala Balai Taman Nasional Way Kambas Hermawan mengatakan, bayi badak seberat 25 kilogram tersebut saat ini dalam kondisi baik, sehat, dan normal.
""Bahkan, bayi badak tersebut sudah mengikuti aktivitas berkubang,"" ujar Hermawan, saat dihubungi Kompas.com, Rabu (29/11/2023).














",TREN
"Keputusan BCL Menikah dengan Tiko Banyak Dipertanyakan, Delon: Pasti Ada yang Spesial dari Lelaki Itu","Masa lalu Tiko menjadi salah satu hal yang membuat banyak orang mempertanyakan keputusan Bunga memilih Tiko sebagai pendamping hidupnya setelah mendiang Ashraf Sinclair.
Namun sebagai sahabat, Delon memilih untuk mempercayai keputusan yang dibuat BCL.
""Dia sudah dewasa, sudah merupakan ibu rumah tangga juga, pasti enggak salah milih lah,"" kata Delon dikutip dari YouTube Intens Investigasi.
Di matanya, Bunga bukan hanya wanita dewasa yang bisa menentukan arah kehidupannya sendiri.
Tapi juga pernah merasakan kehidupan berumah tangga, sehingga sudah pasti Bunga memiliki banyak pertimbangan sebelum membuat keputusan besar.
""Dia pasti banyak pertimbangan kenapa memilih si dia, pasti banyak pertimbangan,"" ucap Delon.
""Dan aku percaya penilaiannya pasti enggak salah, pasti ada yang spesial dari lelaki itu,"" lanjutnya.
Mendukung apa pun keputusan dan pilihan hidup yang dibuat BCL, Delon hanya berharap pria yang kelak menjadi suami Bunga itu tidak akan menyakiti sahabatnya.
""Siapa pun pilihan Unge kita support, apapun yang menurut Unge happy, pemilihan dia tepat, ya kita support, kenapa enggak?"" ujar Delon.














",HYPE
[VIDEO] Beredar Hoaks Pemimpin Hamas adalah Miliarder dan Jadi Sampul Majalah Forbes,"KOMPAS.com - Kelompok perlawanan asal Palestina, Hamas, menjadi sorotan setelah melakukan serangan dengan masuk ke wilayah Israel pada 7 Oktober 2023.
Setelah itu, Israel melancarkan serangan terhadap Gaza, Palestina, dengan alasan untuk memusnahkan operasional Hamas. 
Meski begitu, setelah lebih dari sebulan Israel menyerang Gaza, Hamas masih beroperasi. Serangan Israel itu malah menyebabkan lebih dari 15.000 warga sipil tewas.
Di media sosial, kemudian muncul sejumlah informasi keliru terkait Hamas.
Salah satunya, unggahan yang menyatakan bahwa mantan pemimpin Hamas, Khaled Meshaal menjadi tokoh yang tampil di sampul majalah Forbes. 
Dalam sampul yang diklaim sebagai Forbes edisi 7 Oktober 2023 itu, Meshaal disebut sebagai miliarder. Hartanya bahkan diklaim mencapai 5 miliar dollar AS.
Faktanya. Forbes tidak pernah menayangkan Meshaal atau satu pun pemimpin Hamas sebagai wajah sampul. Simak penjelasan atas hoaks itu di video ini: 















",CEK FAKTA
Cek Kurs Rupiah Hari Ini 29 November 2023 di BRI hingga CIMB Niaga ,"Melansir data Bloomberg pukul 09.03 WIB, rupiah berada pada level Rp 15.360 per dollar AS, atau naik 75,5 poin (0,49 persen) dibanding penutupan sebelumnya di level Rp 15.436 per dollar AS. 
Pengamat pasar keuangan Ariston Tjendra mengatakan penguatan rupiah terjadi setelah adanya peluang pemangkasan suku bunga acuan AS.
Petinggi The Fed, Christopher Waller mengeluarkan pernyataan yang memberikan indikasi ke pasar mengenai peluang pemangkasan suku bunga acuan AS untuk beberapa bulan ke depan jika inflasi AS lanjut turun.
“Rupiah berpotensi menguat lagi terhadap dollar AS pagi ini. Indeks dollar AS pagi ini bergerak di kisaran 102.50, sementara kemarin pagi di kisaran 103.40. Potensi penguatan rupiah hari ini ke kisaran Rp 15.350 per dollar AS, dengan potensi resisten di kisaran Rp 15.480 per dollar AS,” kata Ariston kepada Kompas.com.
Sementara itu, mengacu kurs tengah Jisdor, nilai tukar rupiah pada Selasa (28/11/2023) pada level Rp 15.450 per dollar AS, atau menguat dari nilai tukar Senin (27/11/2023) sebesar Rp 15.527 per dollar AS.
Adapun kurs di bank-bank besar di Indonesia, seperti di BRI kurs jual dipatok pada Rp 15.450 per dollar AS. Kurs jual berarti pihak bank menjual dollar AS pada posisi ini. Sementara untuk kurs beli di BRI adalah Rp 15.300 per dollar AS. Kurs beli ini berarti bila ingin menjual dollar AS, maka pihak bank akan membelinya pada posisi ini. 
Berikut nilai tukar rupiah per dollar AS hari ini di 5 bank: 














",MONEY
Bags City Gelar Pameran Kebutuhan Traveling Bertabur Diskon,"KOMPAS.com - Setelah pandemi berakhir, keinginan untuk berlibur masyarakat semakin meningkat. 
Untuk mendukung animo masyarakat yang rindu untuk traveling, Bags City menggelar pameran kebutuhan traveling. Mulai dari berbagai jenis tas, aksesoris, hingga hampers makanan, tersedia di satu tempat.
Pameran itu digelar di Pondok Indah Mall 3, Jakarta Selatan mulai dari tanggal 28 November hingga 3 Desember 2023 mendatang.
Di sana para pengunjung dapat melihat koleksi dari merek-merek ternama seperti  Lojel, Thule, Bagasi, Sun Eater, Tabi, hingga Goodvibes. Di seksi makanan ada Brulee, 7 Speed Coffee, dan Papakibo.
Tak hanya itu, jika kamu menyukai barang-barang personal, Fa8ric hadir untuk membuat tas kamu lebih personal dengan inisial atau gambar-gambar tertentu yang kamu suka.
“Melalui acara ini, kami menghadirkan kolaborator terkurasi yang membawa value yang selaras untuk memberikan solusi atas setiap tantangan yang mungkin dihadapi oleh para travelers selama perjalanan,” ujar Dimax Pradi, President Director Bags City.
Dalam pameran kali ini, banyak diskon yang bisa dirasakan para pengunjung. Salah satunya adalah promo yang disediakan BCA untuk nasabahnya yang mengunjungi Bags City Travelers 2023.
Nasabah pengguna Kartu Kredit BCA berkesempatan untuk mendapatkan potongan harga langsung sebesar Rp 300 ribu dengan minimum transaksi Rp3,5 juta.
“Fitur Paylater BCA hadir sebagai solusi pembayaran inovatif di Bags City Traveler 2023 memberikan fleksibilitas dalam menikmati pengalaman berbelanja, sehingga menjadikan setiap perjalanan lebih nyaman dan terjangkau,” jelas Vice President Consumer Business BCA Septi Herlina.
Diskon yang diberikan Thule juga tak kalah menarik, produk tas, stroller hingga tenda diskon up to 22 persen.
Bags City Bagasi
Brand lokal juga turut hadir dalam acara ini, salah satunya Bagasi. Terkenal karena produk kolaborasinya dengan berbagai komunitas, Indonesia Bagasi memamerkan kolaborasi eksklusifnya bersama band Fourtwnty, Alphabad, Feast hingga kolaborasi bersama WSATCC.
Mereka juga memberikan diskon menarik, seperti diskon 10 persen dengan pembayaran dengan kartu kredit BCA, dan dengan follow akun Bags City ada tambahan diskon sebesar lima persen.
Tak hanya itu, Fa8ric juga menyediakan promo khusus sebesar 15 persen bagi pengunjung yang ingin membersihkan sepatunya atau membuat tampilan tas, koper atau sepatunya lebih personal.














",LIFESTYLE
"Dapat Ubahan Minor, Bagaimana Sensasi Berkendara Terios Facelift?","JAKARTA, KOMPAS.com - Secara keseluruhan, penyegaran yang dilakukan Daihatsu pada Terios tak menyinggung sektor dapur pacunya. Artinya, urusan mesin masih sama dengan sebelumnya.
Berdasarkan data spesifikasi, Terios mengusung mesin dengan kode 2 NR-VE Euro IV DOHV, Dual VVT-i.
Dapur pacu dengan kapasitas 1.496 cc tersebut, diklaim mampu memproduksi tenaga 104 Ps atau 102,5 Tk dan torsi 136 Nm di putaran 4.200 rpm.
Karena mesin yang masih sama seperti sebelumnya, tak heran soal sensasi berkendara yang ditawarkan Terios facelift kali ini juga tak mengalami perubahan.
Pada putaran bawah, setelah tuas dipindahkan ke posisi D, kesan responsifnya waktu pertama mulai berjalan masih terasa kurang. Hal ini memang sudah menjadi salah satu keluhan umum pada Terios.
KOMPAS.com/Adityo Wisnu Daihatsu Terios facelift
Faktornya bisa jadi karena masih mengusung sistem penggerak roda belakang, sehingga putaran awal tak secepat mobil penggerak roda depan.
Meski lamban di bawah, tapi ketika mencapai putaran tengah, tenaganya lumayan terasa, terutama ketika rpm sudah bermain di atas 4.500.
Terkait suspensi, menurut redaksi setelah menjajal beberapa hari terasa empuk. Meski mengejar kenyamanan, tapi di lain sisi membuat mobil terasa mengayun, terutama ketika berada di kecepatan tertentu dengan bobot penumpang yang minim.

Sedangkan untuk perpindahan gigi dari sistem transmisi otomatis konvensional (AT) yang masih digunakan, sejauh ini tidak ada masalah. Karakternya masih sama dengan sebelumnya.














",OTOMOTIF
"Resep Bolu Sakura, Kue Tradisional Kukus dengan Gula Karamel","Pemula


KOMPAS.com - Kamu termasuk pencinta kue tradisional kukus? Coba ikuti resep bolu sakura kukus dengan aroma khas wangi gula karamel. 
Salah satu jajanan pasar legit yang satu ini dicetak dengan cetakan mini berbentuk bunga sakura yang cantik. Cocok untuk isian snack box, berbagai acara di rumah. 
Simak dan ikuti tujuh langkah membuat bolu kukus sakura dari buku ""Delicious & Beautiful Cakes From Home Ala Ordinary Kitchen"" (2023) oleh Ricke Indriani terbitan Gramedia Pustaka Utama berikut ini. 
Bahan 
Bahan sirup karamel 
Buku ""Delicious & Beautiful Cakes From Home Ala Ordinary Kitchen"" (2023) oleh Ricke Indriani terbitan Gramedia Pustaka Utama bisa dibeli di Gramedia.com. 
A post shared by Foodplace (@my.foodplace)














",FOOD
"10 Kue Terbaik di Asia Versi Taste Atlas, Ada 3 dari Indonesia","Dari 10 kue terbaik di Asia tersebut, terdapat tiga kue yang berasal dari Indonesia.
Tiga kue asli Indonesia yang dimaksud adalah kue putu, kue lapis, dan lapis legit.
Sedangkan kue lainnya yang ada daftar 10 besar tersebut berasal dari berbagai negara, seperti Jepang, Filipina, Vietnam, dan China.

Dikutip dari laman Taste Atlas, berikut 10 kue terbaik di Asia yang tiga di antaranya berasal dari Indonesia:
Kue ini dikenal sebagai souffle cheesecake di Jepang serta cotton cheesecake atau japanese cheesecake di luar Jepang.
Hidangan penutup yang ringan dan lembut ini dibuat dengan memasukkan putih telur yang dikocok ke dalam adonan kue (telur, susu, gula, krim keju), lalu dipanggang dalam bain-marie.
Cheesecake jepang lebih lembut dan seperti spons dibanding cheesecake biasa, dan terkadang dimakan dalam keadaan dingin. Tetapi kebanyakan orang lebih suka memakannya langsung dari oven selagi masih panas, sehingga ada sensasi meleleh di mulut.
Kue ini diciptakan oleh koki Jepang Tomotaro Kuzuno yang pergi ke Jerman pada tahun 1960-an dan menemukan käsekuchen, sejenis kue keju Jerman.
Dalam bentuknya yang paling sederhana, bibingka adalah kue asli Filipina yang terdiri dari tepung beras dan air.
Awalnya, bibingka dibuat dalam pot tanah liat yang dilapisi dengan daun pisang. Metode pembuatan tersebut akan memberikan rasa berasap yang khas pada hidangan ini.
Bibingka diyakini muncul di bawah pengaruh kuliner asing, dan referensi tertulis pertama yang menggambarkan kue serupa berasal dari tahun 1751.
Sepanjang sejarah, bibingka diadaptasi dengan bahan-bahan tambahan, dan saat ini biasanya dibuat dengan susu, telur, santan, gula, dan mentega.
Sedangkan untuk variasi modernnya bisa menggunakan parutan keju, telur bebek asin, parutan kelapa, serta berbagai topping manis dan gurih.
DOK.TRIBUNNEWS Ilustrasi kue putu bambu.Kue putu yang biasanya dijual oleh pedagang kaki lima ini terbuat dari tepung beras ketan yang diberi rasa dan diwarnai dengan daun pandan.














",TREN
KPK Panggil Anggota BPK VI Pius Lustrilanang Jadi Saksi Besok,"Juru Bicara Penindakan dan Kelembagaan KPK Ali Fikri mengatakan, panggilan untuk Pius ini merupakan yang kedua setelah ia tidak hadir pada Senin (27/11/2023) dengan alasan sakit.
Pius diperiksa sebagai saksi dugaan suap pengurusan hasil temuan BPK yang menjerat Penjabat (Pj) Bupati Sorong, Yan Piet Mosso.
“Informasi terakhir dari teman-teman penyidik, akan menjadwalkan nanti hari Kamis tanggal 30 November 2023,” kata Ali kepada wartawan, Rabu (29/11/2023).
Ali mengingatkan, Pius bersikap kooperatif memenuhi panggilan tim penyidik. Meski demikian, KPK juga yakin mantan politikus Gerindra dan PDI-P itu akan hadir.
Juru bicara berlatar belakang jaksa itu menuturkan, seseorang dipanggil menjadi saksi karena keterangannya dibutuhkan oleh penyidik untuk menuntaskan suatu kasus korupsi.
“Untuk memperjelas menjadi lebih terang perbuatan para tersangka yg sudah kami tetapkan dalam perkara di Kabupaten Sorong,” tutur Ali.
Sejauh ini, KPK belum mengungkap alasan Pius dipanggil untuk menjalani pemeriksaan dan hubungannya dengan perkara Yan Piet.
Nama Pius memang terseret dalam dugaan suap yang diungkap KPK melalui operasi tangkap tangan (OTT) pada Minggu (12/11/2023).
Dalam perkara itu, KPK menetapkan Yan Piet, Kepala Badan Pengelola Keuangan dan Aset Daerah (BPKAD) Kabupaten Sorong Efer Segidifat dan Staf BPKAD Kabupaten Sorong Manuel Syatfle sebagai tersangka.
Lalu, Kepala Perwakilan BPK Provinsi Papua Barat Patrice Lumumba Sihombing; Kasubaud BPK Provinsi Papua Barat Abu Hanifa; dan Ketua Tim Pemeriksa David Patasaung turut dijerat KPK.
Usai menggelar OTT di Sorong itu, KPK disebut menyegel ruang kerja Pius di kantor BPK.
Penyegelan tersebut dikonfirmasi oleh Ketua KPK Firli Bahuri, yang saat itu masih aktif menjabat, terkait dengan OTT di Sorong.
""Itu betul dilakukan (penyegelan), kami sudah cek kemarin. Itu dalam rangka menjaga status quo supaya ruangan tersebut tetap steril,” kata Firli Bahuri di Gedung Merah Putih KPK, Jakarta, Selasa (14/11/2023).
Pada Rabu (15//11/2023), Ali Fikri mengkonfirmasi telah menggeledah ruang kerja Pius.
KPK menduga Piet dan koleganya menyuap petugas BPK untuk mengkondisikan temuan hasil pemeriksaan.
Lembaga antirasuah juga mengamankan uang tunai Rp 1,8 miliar dan satu unit jam tangan merek Rolex dalam OTT di Sorong.














",NEWS
