Judul,Berita,Topik
"Lowongan Kerja Kimia Farma untuk Diploma, Terbuka untuk Fresh Graduate","JAKARTA, KOMPAS.com - Bagi kamu lulusan minimal Diploma (D3) dari berbagai jurusan ingin berkarir di perusahaan kesehatan, simak lowongan yang satu ini.
PT Kimia Farma Tbk membuka lowongan pekerjaan untuk mengisi beberapa posisi yakni Pelaksana Utang Dagang, Pelaksana Kas Bank, Pelaksana Pajak, Tenaga Teknis Kefarmasian, dan Apoteker Pendamping.
Lowongan kerja Kimia Farma ini juga terbuka lebar untuk para lulusan baru alias fresh graduate. 
Dok Kimia Farma PT Kimia Farma Diagnostika atau LabKlinik membuka lowongan untuk posisi Perawat, Perawat MCU, dan Analis Teknologi Laboratorium Medik (ATLM).
Kimia Farma merupakan perusahaan industri farmasi pertama di Indonesia yang didirikan oleh pada era Hindia Belanda tahun 1817.
Dikutip dari laman resminya, nama perusahaan ini pada awalnya adalah NV Chemicalien Handle Rathkamp & Co.
Berdasarkan kebijaksanaan nasionalisasi atas eks perusahaan Belanda di masa awal kemerdekaan, pada tahun 1958, pemerintah Republik Indonesia melebur sejumlah perusahaan farmasi menjadi PNF (Perusahaan Negara Farmasi) Bhinneka Kimia Farma.
Berikut lowongan kerja Kimia Farma dan persyaratannya, dikutip dari laman resmi, Sabtu (2/12/2023). 
Kualifikasi: 














",MONEY
5 Indikator Demokrasi Menurut Affan Gaffar,"KOMPAS.com - Indikator demokrasi adalah indikator atau patokan yang menentukan, apakah suatu negara bisa disebut demokrasi atau tidak.
Secara umum, demokrasi adalah pelaksanaan pemerintahan yang berasal dari rakyat, oleh rakyat, dan untuk rakyat.
Beberapa ahli memberi pendapatnya soal indikator demokrasi, yakni indikator penentu soal demokrasi tidaknya sebuah negara. Salah satunya, Affan Gaffar.
Sebutkan indikator demokrasi menurut Affan Gaffar! 
Dilansir dari situs Kementerian Pendidikan dan Kebudayaan (Kemdikbud), indikator demokrasi menurut Affan Gaffar adalah:
Dalam demokrasi, tiap pemegang jabatan yang dipilih oleh rakyat harus bisa mempertanggungjawabkan kebijaksanaan, ucapan, serta tindakan.
Pertanggungjawaban itu tidak hanya menyangkut dirinya sendiri, melainkan juga keluarga, seperti istri dan anaknya.
Menurut Edwin. M. B. Tambunan dalam Demokrasi, Sistem Pemilu, dan Pengelolaan Konflik Etnik (2003), indikator demokrasi Affan Gaffar berikutnya adalah rotasi kekuasaan.
Suatu negara dikatakan demokratis, jika di dalamnya ada dan dilaksanakan rotasi kekuasaan secara teratur dan damai.
Untuk dapat melaksanakan rotasi kekuasaan, diperlukan indikator demokrasi ketiga menurut Affan Gaffar, yaitu rekrutmen politik yang terbuka.














",SKOLA
"Ketika Ronaldo Tebar Ciuman Usai Diteriaki ""Messi, Messi, Messi""...","KOMPAS.com – Penyerang Al Nassr, Cristiano Ronaldo, bereaksi saat pendukung Al Hilal menyebut nama Lionel Messi di dalam stadion.
Al Nassr tumbang dari Al Hilal dengan skor telak 0-3 dalam pekan ke-15 Liga Arab Saudi 2023-2024.
Laga Al Hilal vs Al Nassr dalam jadwal Liga Arab Saudi berlangsung di Stadion King Fahd pada Sabtu (2/12/20233).
Trigol Al Hilal ke gawang Al Nassr dibukukan oleh Sergej Milinkovic-Savic (64’) dan Aleksandar Mitrovic (89’, 90+2’).
Selain kekalahan Al Nassr yang menjadi sorotan, tingkah laku Cristiano Ronaldo juga menjadi pusat perhatian publik ketika menghadapi Al Hilal.
Saat itu, Cristiano Ronaldo tengah berjalan ke lorong pemain seusai menyelesaikan laga babak pertama.
Namun, para penggemar Al Hilal justru meneriakkan nama “Messi, Messi, Messi” ketika Ronaldo hendak berjalan menuju ruang ganti.
Ronaldo terlihat tak bereaksi berlebihan seusai dirinya dihujani dengan chant Messi oleh suporter Al Hilal.
Ronaldo blew kisses at the Al-Hilal fans as they chanted Messi's name ????
(via @footballontnt)pic.twitter.com/VVTrQg4q0h
Penyerang berjuluk CR7 itu justru tersenyum lebar saat mendengar nama Lionel Messi disebut-sebut oleh fan Al Hilal.
Ronaldo pun mendekatkan tangan ke bibir lalu meniup tangannya yang terbuka ke arah penonton. Ya, CR7 memperlihatkan gesture kiss bye.














",BOLA
Standar Akuntansi Keuangan (SAK): Pengertian dan Jenisnya,"KOMPAS.com - Standar Akuntansi Keuangan adalah pedoman yang wajib diketahui dan dipatuhi akuntan, terutama dalam penyusunan laporan keuangan.
International Financial Reporting Standards (IFRS) menjadi salah satu pedoman Standar Akuntansi Keuangan (SAK) yang berlaku di Indonesia.
Jelaskan mengenai standar akuntansi keuangan! 
Standar akuntansi keuangan adalah pedoman, standar, atau prosedur yang digunakan dalma penyusunan laporan keuangan.
Dikutip dari buku Akuntansi Keuangan (2023) oleh Median Wilestari dkk, secara umum, standar akuntansi terdiri atas:
Simak penjelasan lebih lengkap tentang standar akuntansi keuangan dalam artikel di bawah ini!
Menurut Temy Setiawan dan Antonius Christopher dalam buku Mahir Akuntansi Keuangan Edisi 2021 (2022), berikut pengertian standar akuntansi keuangan:
""Standar akuntansi keuangan adalah pedoman, aturan, atau prosedur dalam pembuatan laporan keuangan .""
Standar Akuntansi Keuangan (SAK) berisi penetapan dasar-dasar penyajian laporan keuangan secara umum, agar bisa dibandingkan dengan laporan keuangan periode sebelumnya.
Beberapa informasi mengenai entitas yang disajikan dalam SAK ialah aset, ekuitas, liabilitas, pendapatan, beban, keuntungan dan kerugian, kontribusi, serta arus kas.














",SKOLA
"Google Chrome Terbaru Tak Lagi Dukung Android Ini, Cek Versi di Perangkat!","KOMPAS.com - Google Chrome mengumumkan akan menghentikan dukungan untuk perangkat yang masih menjalankan Android versi lawas.
Tepatnya, dukungan akan dihentikan untuk Android 7 atau lebih dikenal dengan nama Android Nougat.
Dilansir dari laman Android Police, Kamis (30/11/2023), pengumuman ini menandakan pengguna Android Nougat tak lagi mendapatkan dukungan pembaruan dari Google Chrome.
Dengan kata lain, pengguna tidak akan dapat merasakan deretan fitur dan update keamanan terkini dari aplikasi tersebut.
Kebijakan baru ini akan berlaku untuk Google Chrome 120 yang dijadwalkan rilis pada 6 Desember 2023 mendatang.

Dikutip dari The Sun, Rabu (28/11/2023), aplikasi Google Chrome terbiasa melakukan pembaruan untuk memperbaiki bug dan memperkenalkan fitur baru.
Namun, semua penawaran tersebut tak lagi dapat dirasakan setelah Chrome berhenti mendukung perangkat Android dengan versi tertentu.
Seiring berjalannya waktu, raksasa teknologi ini akhirnya menghentikan dukungan khusus aplikasi mesin pencariannya untuk versi Android yang lebih lawas.
Kebijakan penghapusan dukungan untuk Android 7 ke bawah telah tercantum dalam situs resmi Google yang diperbarui pada 25 Oktober 2023.
""Chrome 120 tidak mendukung atau dirilis kepada pengguna yang menjalankan Android Nougat,"" tulis Google.
Android 7 atau Android Nougat meluncur pertama kali pada 2016, tak lama setelah Google Pixel generasi pertama dirilis.
Terbilang cukup lawas, saat ini Android 7 digunakan oleh kurang dari tiga persen ponsel di seluruh dunia, sehingga cenderung menimbulkan risiko keamanan.
Sementara itu, sistem operasi (OS) Android terbaru adalah Android 14. Namun, sebagian besar pengguna perangkat Android masih menggunakan versi Red Velvet Cake atau Android 11.
Oik Yusuf/ KOMPAS.com Nokia 6, seperti juga Nokia 3 dan 5, menjalankan siistem operasi Android Nougat versi pure tanpa custom UI. Ketiga ponsel dijanjikan bakal mendapat update ke OS Android Oreo. Tombol home diapit oleh dua softbutton back dan recent apps. 
Meski tidak mendapatkan pembaruan Chrome versi 120, perangkat dengan OS Android Nougat masih dapat mengakses atau menggunakan Chrome versi terdahulu seperti sedia kala.














",TREN
"Ada Munajat 212 di Monas, Ini 18 Lokasi Kantong Parkir yang Bisa Digunakan Peserta","JAKARTA, KOMPAS.com - Dinas Perhubungan Provinsi DKI Jakarta menyiapkan 18 kantung parkir yang bisa digunakan saat acara Munajat 212 di Monas, Gambir, Jakarta Pusat berlangsung.
 Kantung-kantung parkir itu bisa digunakan oleh para peserta aksi yang datang menggunakan sepeda motor, mobil, dan juga bus.
 ""Itu dengan satuan ruang parkir (SRP) 7.525 buat sepeda motor dan 3.402 untuk mobil serta 83 Bus,"" kata Kepala Dishub DKI Jakarta Syafrin Liputo saat dikonfirmasi, Jumat (1/12/2023).
Berikut daftar 18 titik kantung parkir yang tersedia: 
 1. Halaman Masjid Istiqlal 
 2. IRTI Monas 
 3. Jalan Medan Merdeka Selatan 
 4. Jalan Medan Merdeka Barat sisi Barat 
 5. Jalan Medan Merdeka Timur sisi Timur 
 6. Silang Monas Tenggara 
 7. Jalan Juanda 
 8. Jalan Veteran Raya 
 9. Lapangan Banteng 
 10. Parkir Kopi Nako 
 11. Masjid Cut Mutia 














",NEWS
"Jadwal Final Piala Dunia U17 2023 Jerman Vs Perancis, Penentuan Juara Malam Ini","Laga Jerman vs Perancis dalam final Piala Dunia U17 2023 berlangsung di Stadion Manahan pada Sabtu (2/12/2023) mulai pukul 19.00 WIB.
Juru racik taktik Perancis, Jean-Luc Vannuchi, mengatakan, dirinya sudah mengetahui kualitas Jerman besutan Cristian Wueck.
Oleh karena itu, Jean-Luc Vannuchi memprediksikan duel Jerman vs Perancis untuk memperebutkan trofi Piala Dunia U17 2023 akan berjalan sengit.
Bagi Perancis, Jerman bukan lawan asing. Kedua tim sudah pernah bersua dalam final Piala Eropa U17 2023.
Saat itu, Perancis harus menerima kenyataan tumbang dari Jerman melalui babak adu penalti seusai bermain imbang 0-0 pada waktu normal.
“Kami sukses mendapatkan kesempatan untuk berada di final. Kami memahami Jerman adalah tim kuat, ini akan menjadi laga bagus,” kata Vannuchi.
“Kami menghormati satu sama lain, kami sudah mengetahui kekuatan satu sama lain,” tutur dia.
“Ini akan menjadi laga yang ketat karena kedua tim sudah tahu gaya permainan masing-masing.”
“Kami akan berusaha untuk membawa trofi ini pulang ke negara kami,” ucap pelatih berumur 53 tahun itu.














",BOLA
[POPULER TREN] Manfaat Air Rebusan Jahe Ditambah Lemon | Pedang Pangeran Diponegoro Ditemukan di Belanda,"KOMPAS.com - Sejumlah pemberitaan mengisi laman Tren sepanjang Jumat (1/12/2023).
Artikel tentang manfaat air rebusan jahe ditambah lemon menarik minat pembaca pada pembuka Desember 2023.
Selain menyegarkan, air rebusan jahe ditambah lemon ternyata memiliki segudang manfaat bagi kesehatan tubuh.
Pemberitaan tentang penemuan pedang Pangeran Diponegoro di sebuah museum di Belanda juga menarik minat banyak pembaca.
Berikut berita terpopuler di laman Tren sepanjang Jumat (1/12/2023) hingga Sabtu (2/12/2023) pagi:

Diketahui, air rebusan jahe dan lemon merupakan salah satu racikan minuman herbal paling populer.
Air rebusan jahe dan lemon disebut dapat menenangkan sistem pencernaan, menenangkan perut, serta meredakan mual ringan.
Informasi lengkap terkait manfaat air rebusan jahe ditambah lemon bisa dibaca dalam artikel berikut:
Baru-baru ini, klewang atau pedang Pangeran Diponegoro ditemukan di sebuah gudang museum di Belanda.
Hal ini diungkapkan oleh peneliti Museum Bronbeek, John Klein Nagelvoort.
Menurutnya, pedang tersebut sempat tersimpan di Istana Het Loo di Apeldoorn, kota di timur ibu kota Belanda, Amsterdam.
Namun, senjata tajam tersebut kini menjadi koleksi Museum Bronbeek yang terletak di Arnhem.
Informasi lengkap terkait penemuan pedang Pangeran Diponegoro bisa dibaca dalam artikel berikut:
PT Pertamina Patra Niaga melakukan penyesuian harga liquefied petroleum gas (LPG) 5,5 kg dan 12 kg yang berlaku sejak Rabu (22/11/2023).
Penyesuaian harga tersebut mengikuti tren harga rata-rata publikasi Contract Price Aramco (CPA) November 2023 dan nilai tukar mata uang rupiah.














",TREN
[POPULER NASIONAL] Agus Rahardjo Ungkap Jokowi Marah Minta Kasus E-KTP Disetop | Saling Sandera Firli Bahuri-Kapolda Metro Jaya,"Artikel populer lainnya mengenai Ketua Dewan Pengarah Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka yang mengkritik calon presiden (capres) nomor urut 1 Anies Baswedan.
Selanjutnya, Ketua KPK Firli Bahuri dan Kapolda Metro Jaya Irjen Karyo dinilai terlibat drama saling sandera.
Berikut ulasan selengkapnya:
Agus Rahardjo mengaku pernah dipanggil dan diminta Presiden Joko Widodo untuk menghentikan kasus korupsi e-KTP yang menjerat Setya Novanto (Setnov).
Adapun Setnov saat itu menjabat sebagai Ketua DPR RI dan Ketua Umum Partai Golkar, salah satu parpol pendukung Jokowi.
Ia diumumkan menjadi tersangka oleh KPK pada 17 Juli 2017. Sebelum mengungkapkan peristiwa itu, Agus menyampaikan permintaan maaf dan merasa semua hal harus jelas.
""Saya pikir kan baru sekali ini saya mengungkapkannya di media yang kemudian ditonton orang banyak,"" kata Agus dalam wawancara dengan Rosi yang tayang di Kompas TV, Kamis (30/11/2023).
""Saya terus terang, waktu kasus e-KTP saya dipanggil sendirian oleh presiden. Presiden pada waktu itu ditemani oleh Pak Pratikno (Menteri Sekretaris Negara),"" lanjut Agus.
Baca selengkapnya: Agus Rahardjo Ungkap Saat Jokowi Marah, Minta KPK Setop Kasus E-KTP Setya Novanto
Ketua Dewan Pengarah Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka, Airlangga Hartarto, mengkritik capres nomor urut 1 Anies Baswedan yang ingin mengganti proyek food estate menjadi contract farming.
Airlangga mengatakan, jika contract farming diterapkan maka petani tidak memiliki tanahnya sendiri.
""Contract farming adalah farmer yang enggak punya tanah. Jadi kalau di Pulau Jawa banyak yang jadi pekerja buruh. Nah, kita enggak mau itu,"" ujar Airlangga saat ditemui di kantor DPP Golkar, Jakarta Barat, Kamis (30/11/2023) malam.
Airlangga menegaskan,para petani haruslah memiliki tanahnya sendiri. Sehingga, kata dia, solusinya adalah dengan mengembangkan food estate, khususnya di luar Pulau Jawa dan Papua.
""Pokoknya tadi saya sampaikan, kita mau petani punya tanah. Sehingga petani sejahtera, bukan pekerja petani,"" imbuhnya.














",NEWS
Tanggal 4 Desember Memperingati Hari Apa?,"KOMPAS.com - Tanggal 4 Desember 2023 jatuh pada hari Senin. Tanggal ini diperingati sebagai Hari Artileri Nasional.
Selain itu, terdapat pula peringatan dan perayaan lain pada hari ini. Berikut beberapa peringatan yang jatuh pada 4 Desember 2023.
Setiap tanggal 4 Desember Indonesia memperingati Hari Artileri.
Hari Artileri adalah hari untuk mengingatkan peran sekaligus perkembangan persenjataan artileri di Indonesia.
Hari ini juga sekaligus dijadikan momen penting untuk mengenang perjuangan bangsa Indonesia dalam mempertahankan kemerdekaan.
Melansir situs Indonesia Defence, penggunaan senjata artileri di Indonesia sendiri dimulai dari masa penjajahan Belanda terus berlanjut hingga masa penjajahan Jepang. Namun saat Jepang menyerahkan diri pada 16 Agustus 1945, para pemuda Indonesia langsung mengambil alih persenjataan artileri milik Jepang.
Artileri sendiri merupakan sebutan untuk bentuk persenjataan alat berat. Pada awalnya, istilah artileri digunakan untuk menyebut alat berat apapun yang menembakkan proyektil di medan perang, namun lambat laun berubah menjadi persenjataan berat lengkap dengan pasukannya.
Latar belakang adanya Hari Artileri yaitu setelah Pertempuran Surabaya, Letnan Jendral Urip Soemohardjo meresmikan Markas Artileri.
Markas ini merupakan bagian dari jawatan persenjataan Markas Besar Tentara (MBT) yang berkedudukan di Yogyakarta pada 4 Desember 1945. Inilah yang menjadikan tanggal 4 Desember diperingati sebagai Hari Artileri Nasional.
Setiap tanggal 4 Desember diperingati sebagai Hari Konvensi Satwa Liar Sedunia.
Hari ini bertujuan untuk membuat banyak orang sadar akan pentingnya menghadapi permasalahan yang mengancam keseimbangan keanekaragaman hayati satwa liar. 
Seperti kita tahu bahwa di era modern saat ini masih ada upaya perdagangan hewan liar yang ilegal. Meskipun manusia mendapat keuntungan namun tentu kebiasaan itu mengganggu ekosistem alami dunia telah berlangsung selama berabad-abad.
Melansir National Today, pada tanggal 8 November 2012, Hillary Clinton yang masih menjabat sebagai Menteri Luar Negeri, menyerukan tindakan untuk meningkatkan kesadaran dan melibatkan para konservasionis dan penggemar satwa liar melalui Hari Konservasi Satwa Liar Sedunia.
Dia juga menguraikan strategi Gedung Putih untuk mengatasi masalah global perdagangan satwa liar.
Dengan adanya hari ini diharapkan bisa melestarikan dan melindungi satwa liar guna menjamin keberlangsungan hidup mereka dan melestarikan ekosistem kehidupan. 














",NEWS
"Libur Nataru, Daop 5 Purwokerto Operasikan 2 Kereta Tambahan","PURWOKERTO, KOMPAS.com - PT KAI Daop 5 Purwokerto, Jawa Tengah, akan mengoperasikan dua kereta api (KA) tambahan dengan total 16.524 tempat duduk pada libur Natal dan Tahun Baru (Nataru).
Tiket KA tambahan tersebut sudah dapat dipesan mulai Rabu, (29/11/2023) melalui aplikasi Access by KAI, web kai.id, dan seluruh channel penjualan online resmi lainnya.
Manager Humas Daop 5 Purwokerto Feni Novida Saragih mengatakan, dua KA tambahan tesebut yaitu Kutojaya Utara relasi Stasiun Kutoarjo-Pasarsenen PP dan Malioboro Ekspress relasi Purwokerto-Malang PP.
""Nantinya KA Kutojaya Utara akan membawa rangkaian 7 kelas bisnis dengan kapasitas 448 tempat duduk, sehingga selama masa angkutan Nataru total berjumlah 8.064 tempat duduk,"" kata Feni dikutip dari pers rilis, Jumat (1/12/2023).
KA Kutojaya Utara ini berangkat pada pukul 21.50 dan tiba pukul 06.38 WIB.
""Sedangkan KA Malioboro Ekspress terdiri dari kelas kelas eksekutif dengan kapasitas 150 tempat duduk dan 5 kelas bisnis dengan kapasitas 320 tempat duduk,"" ujar Feni.
Dengan demikian total tempat duduj KA Malioboro Ekspress Tambahan selama masa angkutan Nataru sebanyak 2.700 untuk kelas eksekutif dan 5.760 untuk kelas bisnis.
Feni mengatakan, Daop 5 Purwokerto menambah perjalanan KA untuk mengakomodir tingginya minat masyarakat menggunakan kereta api pada momen Nataru kali ini.
Selain KA Keberangkatan awal dari Daop 5 Purwokerto, berikut daftar KA Tambahan yang melintasi Daop 5 Purwokerto pada periode Nataru tanggal 21 Desember 2023 sampi 7 Januari 2024:
1. KA Manahan (Gambir – Solo Balapan pp),
2. Taksaka Tambahan Pagi (Gambir – Yogyakarta pp),
3. Taksaka Tambahan Malam (Gambir – Yogyakarta pp),
4. Gajayana Tambahan (Gambir – Malang pp),
5. Lodaya Tambahan Pagi (Bandung – Solo Balapan pp),
6. Lodaya Tambahan Malam (Bandung – Solo Balapan pp),
7. KA Tambahan Kiaracondong – Surabaya Gubeng pp)














",REGIONAL
